age,month,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
2,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,yes
2,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
2,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,yes
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
2,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,yes
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,yes
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
2,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
2,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
2,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
2,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,yes
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
2,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,yes
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,yes
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,yes
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,yes
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,yes
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,yes
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,yes
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
2,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,yes
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,yes
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
2,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
2,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
2,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,yes
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,yes
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,yes
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,yes
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,yes
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,yes
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,yes
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
2,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,yes
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
2,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,yes
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
3,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
4,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
5,aug,999,0,nonexistent,1.4,93.444,-36.1,9,5228.1,no
